,price,area,latitude,longitude,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building
3846,26000000.0,1350.0,19.1405116,72.8421555,3,3,1,Ready to Move,Resale,1,Unfurnished,1,Individual House
3847,17000000.0,1250.0,19.140512466430664,72.84215545654297,2,2,4,Ready to Move,Resale,4,Unfurnished,4,Flat
3848,6200000.0,977.0,19.281253814697266,73.04829406738281,2,2,2,0,New Property,2,Unfurnished,2,Flat
3849,26000000.0,713.0,18.963298797607425,72.84329223632812,2,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
3850,24000000.0,820.0,18.9988745,72.854548,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3851,31100000.0,915.0,18.96249008178711,72.8174819946289,3,2,1,Ready to Move,Resale,1,Furnished,1,Flat
3852,23000000.0,1100.0,19.120089,72.845488,2,2,0,Ready to Move,Resale,0,0,0,Flat
3853,9500000.0,600.0,19.282169342041016,72.87654113769531,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3854,7200000.0,935.0,19.28217,72.87654,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3855,8000000.0,1035.0,19.45405960083008,72.7688217163086,3,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3856,23500000.0,880.0,19.1778138,72.9561885,3,3,0,Ready to Move,Resale,0,0,0,Individual House
3857,4100000.0,830.0,19.4540588,72.7688226,2,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
3858,15000000.0,647.0,19.1746075,72.8635767,2,2,1,Ready to Move,Resale,1,0,1,Flat
3859,8000000.0,1050.0,19.234639,73.16113399999999,2,2,3,Ready to Move,Resale,3,0,3,Flat
3860,21000000.0,1300.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
3861,12000000.0,1010.0,19.28500747680664,72.87196350097656,2,2,4,Ready to Move,Resale,4,Semi-Furnished,4,Flat
3862,12000000.0,850.0,19.045871,72.8573865,2,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3863,12500000.0,800.0,19.1956621,72.8748253,2,2,0,Ready to Move,Resale,0,0,0,Flat
3864,14000000.0,770.0,19.149901,72.931134,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3865,7700000.0,1045.0,19.39954,72.8604165,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
3866,22500000.0,657.0,19.07906913757324,72.90797424316406,2,2,0,0,Resale,0,Semi-Furnished,0,Flat
3867,8700000.0,1020.0,19.28217,72.87654,2,3,4,0,Resale,4,Furnished,4,Flat
3868,17000000.0,710.0,19.0128091,72.851598,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3869,18500000.0,1000.0,19.22016906738281,72.84635925292969,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3870,18000000.0,900.0,19.233531951904297,72.83919525146484,3,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3871,6500000.0,1065.0,18.975094100000003,73.052334,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3872,6500000.0,990.0,19.17195701599121,73.10966491699219,2,2,1,Ready to Move,New Property,1,Unfurnished,1,Flat
3873,250000000.0,4500.0,18.968870000000003,72.80882,5,5,0,Ready to Move,Resale,0,Furnished,0,Flat
3874,49900000.0,1040.0,19.05522918701172,72.83082580566406,2,2,2,Ready to Move,Resale,2,Furnished,2,Flat
3875,7000000.0,920.0,19.290966666666694,72.8776166666667,2,2,3,Ready to Move,Resale,3,0,3,Flat
3876,8950000.0,987.0,19.262702863161604,72.8715176274812,2,2,4,Ready to Move,Resale,4,0,4,Flat
3877,25200000.0,1100.0,19.1746739,72.94310379999999,3,3,0,0,New Property,0,Semi-Furnished,0,Flat
3878,61500000.0,1800.0,18.9681025,72.8377053,3,3,0,Ready to Move,Resale,0,0,0,Flat
3879,13500000.0,748.0,19.10005168,72.88491275,2,2,0,Ready to Move,New Property,0,0,0,Flat
3880,16000000.0,550.0,19.0472012,72.8722249,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3881,52500000.0,1200.0,18.95878028869629,72.8228988647461,3,3,2,Ready to Move,Resale,2,Furnished,2,Flat
3882,72900000.0,2467.0,19.028239000000003,72.87855,4,4,0,Ready to Move,New Property,0,Semi-Furnished,0,Flat
3883,26000000.0,1050.0,19.1746739,72.94310379999999,3,3,0,0,Resale,0,Unfurnished,0,Flat
3884,18000000.0,902.0,19.032798767089844,72.89635467529297,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3885,47500000.0,1200.0,19.098821,72.8320717,3,3,2,Ready to Move,New Property,2,0,2,Flat
3886,17500000.0,3600.0,19.13518,72.89869499999999,3,3,1,Ready to Move,Resale,1,Unfurnished,1,Flat
3887,40000000.0,2000.0,19.066145,72.834035,4,2,4,Ready to Move,Resale,4,0,4,Flat
3888,13500000.0,825.0,19.152517,72.94255,2,2,0,Ready to Move,Resale,0,0,0,Flat
3889,22500000.0,1150.0,19.191842,72.83458123,2,3,0,0,Resale,0,Unfurnished,0,Flat
3890,5800000.0,625.0,19.28217,72.87654,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
3891,34900000.0,1665.0,19.23497672,72.84357917,3,3,3,Ready to Move,Resale,3,0,3,Flat
3892,14000000.0,1024.0,19.20678417,72.81912281,2,2,1,Ready to Move,Resale,1,0,1,Flat
3893,34000000.0,1100.0,19.100385,72.850466,2,2,2,Ready to Move,Resale,2,Furnished,2,Flat
3894,8500000.0,550.0,19.0891213,72.88994659999999,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3895,3250000.0,950.0,19.46725,72.75408,2,2,2,Ready to Move,Resale,2,0,2,Flat
3896,17600000.0,745.0,19.1378673,72.8361027,2,2,1,Ready to Move,Resale,1,0,1,Flat
3897,11000000.0,664.0,19.225278,72.843817,2,2,0,Ready to Move,Resale,0,0,0,Flat
3898,12000000.0,1026.0,19.167328,72.93478449999999,2,2,0,Ready to Move,New Property,0,0,0,Flat
3899,12500000.0,1000.0,19.1961519,72.8730231,2,2,1,Ready to Move,Resale,1,0,1,Flat
3900,17000000.0,1100.0,19.200165,72.868551,2,2,0,Ready to Move,Resale,0,0,0,Individual House
3901,15000000.0,850.0,19.208133,72.841527,2,2,0,Ready to Move,Resale,0,0,0,Flat
3902,8500000.0,920.0,19.290966666666694,72.8776166666667,2,2,0,Ready to Move,Resale,0,0,0,Flat
3903,17500000.0,661.0,19.136807,72.930675,2,2,0,Ready to Move,Resale,0,0,0,Flat
3904,25000000.0,850.0,19.1163891612432,72.8835752602916,3,4,0,Ready to Move,Resale,0,0,0,Flat
3905,25000000.0,1100.0,19.028892000000003,72.855335,2,2,1,0,Resale,1,Unfurnished,1,Flat
3906,32000000.0,1638.0,19.128953,72.9298045,3,4,2,Ready to Move,Resale,2,0,2,Flat
3907,15000000.0,1026.0,19.167328,72.93478449999999,2,2,0,Ready to Move,Resale,0,0,0,Individual House
3908,90000000.0,3000.0,19.112184,72.905846,6,4,0,Ready to Move,Resale,0,0,0,Flat
3909,30000000.0,1300.0,19.1484513,72.83403050000001,3,3,0,Ready to Move,Resale,0,0,0,Individual House
3910,12000000.0,750.0,19.18070695,72.83913329,2,2,0,Ready to Move,Resale,0,0,0,Flat
3911,39000000.0,2815.0,19.152852,72.840615,4,5,0,Ready to Move,Resale,0,0,0,Flat
3912,7200000.0,1200.0,19.470854,72.80226,3,2,1,Ready to Move,New Property,1,0,1,Flat
3913,28000000.0,892.0,19.2335321,72.839198,3,3,0,Ready to Move,Resale,0,0,0,Flat
3914,27500000.0,1502.0,19.1077728874082,72.89723402507059,3,2,2,Ready to Move,Resale,2,0,2,Flat
3915,3000000.0,650.0,19.470854,72.80226,3,3,2,Ready to Move,New Property,2,0,2,Flat
3916,12000000.0,810.0,19.213147,72.832237,2,2,0,Ready to Move,Resale,0,0,0,Flat
3917,35000000.0,1350.0,19.111397,72.90142800000001,2,2,0,0,Resale,0,Unfurnished,0,Flat
3918,30000000.0,1560.0,19.156228,72.845658,3,3,0,Ready to Move,New Property,0,0,0,Flat
3919,8500000.0,965.0,19.28217,72.87654,2,2,5,Ready to Move,Resale,5,0,5,Flat
3920,8300000.0,920.0,19.060678,72.87861600000001,2,2,2,Ready to Move,Resale,2,0,2,Flat
3921,6400000.0,950.0,19.3693345,72.806127,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3922,21500000.0,839.0,19.089989000000003,72.836605,2,2,2,Ready to Move,Resale,2,0,2,Flat
3923,27000000.0,1650.0,19.1066926049648,72.898956721924,3,3,0,Ready to Move,Resale,0,0,0,Flat
3924,22800000.0,1050.0,19.2130921,72.8650782,3,3,1,Ready to Move,Resale,1,0,1,Flat
3925,26000000.0,850.0,19.028835,72.854469,2,2,0,Ready to Move,Resale,0,0,0,Flat
3926,25000000.0,1250.0,19.13792563,72.82182797,2,2,5,Ready to Move,Resale,5,0,5,Flat
3927,19000000.0,667.0,19.1595755,72.9465747,2,2,0,Ready to Move,Resale,0,0,0,Flat
3928,15500000.0,675.0,19.1066791,72.915486,2,2,0,Ready to Move,Resale,0,0,0,Flat
3929,17900000.0,1000.0,19.14620972,72.93812561,3,2,0,Ready to Move,Resale,0,0,0,Flat
3930,3500000.0,900.0,19.46917225,72.79973224,2,2,0,Ready to Move,Resale,0,0,0,Flat
3931,15000000.0,800.0,19.06943,72.894913,2,2,2,Ready to Move,Resale,2,0,2,Individual House
3932,21000000.0,1050.0,19.128953,72.9298045,2,2,1,Ready to Move,Resale,1,0,1,Flat
3933,18500000.0,900.0,19.032798767089844,72.89635467529297,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3934,18500000.0,1200.0,19.167171,72.954704,2,2,0,Ready to Move,Resale,0,0,0,Flat
3935,26100000.0,1000.0,19.2207663,72.8479907,2,2,0,Ready to Move,Resale,0,0,0,Flat
3936,3500000.0,830.0,19.46829575,72.79722734,2,2,2,Ready to Move,Resale,2,0,2,Individual House
3937,13000000.0,755.0,19.117618,72.883033,2,2,3,Ready to Move,Resale,3,0,3,Flat
3938,23000000.0,840.0,19.13832,72.81002,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3939,23000000.0,1000.0,19.0217472077863,72.84346191187021,2,2,2,Ready to Move,Resale,2,0,2,Flat
3940,18200000.0,1050.0,19.13692,72.86769,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3941,17000000.0,984.0,19.2264139,72.83238979999999,2,2,2,Ready to Move,Resale,2,0,2,Flat
3942,17000000.0,950.0,19.0799983,72.8545019,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3943,9100000.0,950.0,19.2764633333333,72.87680999999999,2,2,3,Ready to Move,Resale,3,0,3,Flat
3944,49000000.0,948.0,19.105440139770508,72.84111785888672,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3945,7600000.0,1200.0,19.119677300000003,72.9050809,3,3,0,Ready to Move,Resale,0,0,0,Flat
3946,6700000.0,1050.0,19.28217,72.87654,2,3,1,Ready to Move,Resale,1,0,1,Flat
3947,23000000.0,1500.0,19.161319732666016,72.83727264404297,3,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
3948,55000000.0,1400.0,19.100385,72.850466,2,3,2,Ready to Move,Resale,2,0,2,Flat
3949,21000000.0,925.0,19.1294189,72.8315772,2,2,0,Ready to Move,New Property,0,0,0,Flat
3950,14500000.0,850.0,19.2148079570702,72.86914410561191,2,2,0,Ready to Move,Resale,0,0,0,Flat
3951,9000000.0,1200.0,19.2921161,72.8616392,2,2,2,Ready to Move,Resale,2,0,2,Flat
3952,21000000.0,915.0,19.140793043201,72.8367363728463,2,2,1,Ready to Move,Resale,1,0,1,Flat
3953,7500000.0,708.0,19.28217,72.87654,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
3954,17500000.0,807.0,19.100385,72.850466,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3955,16000000.0,1000.0,19.182341666666694,72.85609000000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
3956,15500000.0,1020.0,19.16885607,72.87786054,2,2,0,Ready to Move,Resale,0,0,0,Flat
3957,19900000.0,1284.0,19.156582524226803,72.938552,2,2,0,Ready to Move,New Property,0,0,0,Flat
3958,5500000.0,925.0,19.39954,72.8604165,2,2,3,Ready to Move,Resale,3,Semi-Furnished,3,Flat
3959,16000000.0,900.0,19.2018545,72.815272,2,2,0,Ready to Move,Resale,0,0,0,Flat
3960,12000000.0,750.0,19.030242919921875,72.866943359375,2,2,0,Ready to Move,New Property,0,Semi-Furnished,0,Flat
3961,16000000.0,610.0,19.2273315,72.8637286,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3962,23000000.0,908.0,19.149339991082908,72.84707134487347,2,2,3,Ready to Move,Resale,3,0,3,Flat
3963,27900000.0,1440.0,19.13678359985352,72.86386108398438,3,3,4,Ready to Move,Resale,4,Furnished,4,Individual House
3964,17500000.0,800.0,18.97607,72.82728,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3965,37500000.0,893.0,19.00639,72.828689,2,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3966,14000000.0,900.0,19.0435819,72.8930043,2,2,4,Ready to Move,Resale,4,0,4,Flat
3967,26500000.0,1440.0,19.1077728874082,72.89723402507059,3,2,2,Ready to Move,Resale,2,0,2,Flat
3968,15000000.0,840.0,19.23612,72.84193,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3969,16000000.0,1000.0,19.2335321,72.839198,2,2,3,Ready to Move,Resale,3,Semi-Furnished,3,Flat
3970,9800000.0,1200.0,19.221609115600582,72.83109283447266,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
3971,22000000.0,570.0,18.9713355,72.81462040000001,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
3972,28000000.0,797.0,19.09394529271816,72.8424243551285,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3973,31500000.0,900.0,19.1227979,72.82485940000001,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
3974,35000000.0,1066.0,19.0815087,72.8376755,2,3,0,Ready to Move,New Property,0,0,0,Flat
3975,11900000.0,520.0,19.104651,72.931782,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3976,14500000.0,865.0,19.21101951599121,72.87171936035156,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
3977,20000000.0,1000.0,19.08101272583008,72.85006713867188,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Individual House
3978,13000000.0,1100.0,18.949037551879886,72.8346176147461,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3979,16800000.0,900.0,19.155756,72.846862,2,2,2,Ready to Move,Resale,2,0,2,Flat
3980,22500000.0,2000.0,19.1790566666667,72.8432266666667,3,3,0,Ready to Move,Resale,0,0,0,Flat
3981,22500000.0,1135.0,19.1746739,72.94310379999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
3982,25000000.0,1400.0,18.9457243,72.82376049999999,3,2,1,Ready to Move,Resale,1,0,1,Flat
3983,6950000.0,1025.0,19.290637300000004,72.879053,2,2,2,Ready to Move,Resale,2,0,2,Flat
3984,14700000.0,850.0,19.05781929324,72.9044036513105,2,2,0,Ready to Move,New Property,0,0,0,Flat
3985,6490000.000000001,850.0,19.2839810441259,72.8800782373763,2,2,0,Ready to Move,Resale,0,0,0,Flat
3986,26000000.0,848.0,19.183819,72.86111600000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
3987,39600000.0,880.0,19.055229,72.83082900000001,2,3,0,Ready to Move,Resale,0,0,0,Flat
3988,9000000.0,800.0,19.281881,72.88448100000001,2,2,3,Ready to Move,Resale,3,0,3,Flat
3989,15500000.0,1200.0,19.23612,72.84193,2,2,0,Ready to Move,Resale,0,0,0,Flat
3990,9800000.0,1130.0,19.2897038254961,72.8707605254938,2,2,2,Ready to Move,Resale,2,0,2,Flat
3991,14000000.0,1400.0,19.20375447,72.82431222,2,2,4,Ready to Move,Resale,4,0,4,Flat
3992,12500000.0,1350.0,19.17234,72.94912,3,2,1,Ready to Move,Resale,1,0,1,Flat
3993,20500000.0,845.0,19.119356155395508,72.86461639404297,2,2,3,Ready to Move,Resale,3,Furnished,3,Flat
3994,21000000.0,1050.0,19.1746739,72.94310379999999,2,2,2,Ready to Move,Resale,2,0,2,Flat
3995,13000000.0,595.0,19.2420124,72.8559055,2,2,0,Ready to Move,Resale,0,0,0,Flat
3996,20400000.0,1300.0,19.16905212402344,72.96765899658203,3,3,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
3997,16000000.0,1000.0,19.18589973449707,72.84037017822266,2,2,3,Ready to Move,Resale,3,Unfurnished,3,Flat
3998,50000000.0,1182.0,19.0241428,72.85006170000001,3,3,1,Ready to Move,Resale,1,0,1,Flat
3999,18000000.0,850.0,19.067914962768555,72.9054183959961,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4000,3500000.0,660.0,19.14017105102539,72.94310760498047,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
4001,7500000.0,745.0,19.28217,72.87654,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
4002,25000000.0,850.0,19.01751708984375,72.84711456298828,2,2,0,Ready to Move,New Property,0,Furnished,0,Flat
4003,18500000.0,1100.0,19.2099437,72.83086920000001,2,2,0,Ready to Move,Resale,0,Furnished,0,Individual House
4004,7000000.0,820.0,19.116819381713867,72.8626708984375,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4005,27000000.0,1050.0,19.10503578186035,72.92739868164062,2,2,1,Ready to Move,Resale,1,Semi-Furnished,1,Flat
4006,14000000.0,725.0,19.27838897705078,72.87959289550781,2,2,2,Ready to Move,Resale,2,Furnished,2,Flat
4007,30000000.0,900.0,19.110227,72.889065,2,2,0,Ready to Move,Resale,0,0,0,Flat
4008,3500000.0,897.0,19.362278,72.848453,2,2,0,Ready to Move,Resale,0,0,0,Individual House
4009,31000000.0,1100.0,19.0197380497632,72.8339432307099,2,2,0,Ready to Move,Resale,0,0,0,Flat
4010,29000000.0,1325.0,19.1262859,72.8403474,3,3,4,Ready to Move,New Property,4,0,4,Flat
4011,42000000.0,1200.0,19.09290885925293,72.92057037353516,3,2,2,Ready to Move,New Property,2,Semi-Furnished,2,Flat
4012,38000000.0,1340.0,19.11496951,72.83974962,3,3,0,Ready to Move,Resale,0,0,0,Flat
4013,32500000.0,1680.0,19.183819,72.86111600000001,3,3,2,Ready to Move,Resale,2,0,2,Flat
4014,13700000.000000002,1100.0,19.03377914428711,72.85652923583984,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
4015,15500000.0,725.0,19.142948,72.930229,2,2,0,Ready to Move,New Property,0,0,0,Flat
4016,10500000.0,795.0,19.234750747680664,72.82673645019531,2,2,2,Ready to Move,New Property,2,Unfurnished,2,Flat
4017,27500000.0,1350.0,19.18992042541504,72.84439849853516,2,2,3,Ready to Move,Resale,3,Furnished,3,Flat
4018,22500000.0,520.0,19.06738,72.82571999999999,2,2,0,Ready to Move,Resale,0,0,0,Flat
4019,28500000.0,1440.0,19.112068,72.898664,4,3,1,Ready to Move,Resale,1,0,1,Flat
4020,70000000.0,1150.0,19.11933708190918,72.86466979980469,3,3,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
4021,6000000.0,950.0,19.3693345,72.806127,2,2,1,Ready to Move,Resale,1,0,1,Flat
4022,29500000.0,1740.0,19.109651931119,72.85969459352891,3,3,0,Ready to Move,Resale,0,0,0,Flat
4023,4000000.0,1000.0,19.4540588,72.7688226,2,2,0,Ready to Move,Resale,0,0,0,Flat
4024,4500000.0,855.0,19.3448747,72.86786,2,2,3,Ready to Move,Resale,3,0,3,Flat
4025,15000000.0,750.0,19.1100894,72.86587809999999,2,2,0,Ready to Move,Resale,0,0,0,Individual House
4026,18500000.0,1190.0,19.1759090423584,72.85839080810547,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4027,12000000.0,600.0,19.0908063,72.90766690000001,2,2,0,Ready to Move,New Property,0,0,0,Flat
4028,21000000.0,1520.0,19.20540237426757,72.83885192871094,3,3,0,Ready to Move,Resale,0,Furnished,0,Flat
4029,40000000.0,650.0,19.084583,72.839966,2,2,2,Ready to Move,Resale,2,0,2,Flat
4030,12500000.0,1021.0,19.074413299560547,72.8837661743164,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Individual House
4031,21500000.0,1350.0,19.11896514892578,72.86405181884766,3,2,5,Ready to Move,Resale,5,Furnished,5,Flat
4032,7000000.0,1050.0,19.4540588,72.7688226,3,3,2,Ready to Move,Resale,2,0,2,Flat
4033,21100000.0,1000.0,19.0817630822151,72.8506330949477,2,2,0,Ready to Move,Resale,0,0,0,Flat
4034,7500000.0,925.0,19.2829726,72.8819436,2,2,0,Ready to Move,Resale,0,0,0,Flat
4035,19000000.0,1000.0,19.22236,72.85677,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4036,7500000.0,600.0,19.217369079589844,72.83026123046875,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4037,32000000.0,900.0,19.0815087,72.8376755,3,3,0,Ready to Move,Resale,0,0,0,Individual House
4038,34700000.0,1750.0,19.038438,72.84199090000001,2,2,0,Ready to Move,Resale,0,0,0,Flat
4039,29000000.0,1000.0,19.118919372558597,72.8641128540039,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4040,27000000.0,1150.0,19.11632,72.859021,2,2,0,Ready to Move,Resale,0,0,0,Individual House
4041,21500000.0,1100.0,19.112068,72.898664,2,2,2,Ready to Move,Resale,2,0,2,Flat
4042,15000000.0,710.0,19.2015967979026,72.8470389551875,2,2,0,Ready to Move,Resale,0,0,0,Flat
4043,18000000.0,800.0,19.2287603,72.8441993,2,2,1,Ready to Move,Resale,1,0,1,Flat
4044,14000000.0,1150.0,19.2461747,72.8582449,2,2,0,Ready to Move,New Property,0,0,0,Individual House
4045,19500000.0,1050.0,19.067096,72.8950492,2,2,3,Ready to Move,Resale,3,0,3,Flat
4046,33000000.0,1740.0,19.160486,72.945419,3,3,3,Ready to Move,Resale,3,0,3,Flat
4047,3600000.0,625.0,19.378591537475582,72.82752990722656,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4048,11900000.0,990.0,19.207013957875898,72.87943298291121,2,2,0,Ready to Move,Resale,0,0,0,Flat
4049,13700000.000000002,1080.0,19.2099437,72.83086920000001,2,2,1,Ready to Move,Resale,1,0,1,Individual House
4050,35000000.0,1700.0,19.162992477416992,72.83930206298828,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4051,12500000.0,853.0,19.1988214,72.8701056,2,2,0,Ready to Move,Resale,0,0,0,Individual House
4052,83000000.0,2412.0,19.006180342037,72.8286779623475,4,5,0,Ready to Move,Resale,0,0,0,Flat
4053,18000000.0,980.0,19.10053,72.911665,3,2,0,Ready to Move,Resale,0,0,0,Flat
4054,19000000.0,1100.0,19.164336,72.953011,3,3,0,Ready to Move,Resale,0,0,0,Individual House
4055,22500000.0,1150.0,19.0327996,72.89635679999999,3,3,0,Ready to Move,Resale,0,0,0,Flat
4056,14000000.0,782.0,19.2050017,72.86927109999999,2,2,2,Ready to Move,Resale,2,0,2,Flat
4057,57000000.0,990.0,18.95075416564941,72.80206298828125,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4058,23000000.0,1150.0,18.955490112304688,72.8175277709961,2,2,0,Ready to Move,Resale,0,Furnished,0,Flat
4059,7500000.0,2613.0,19.40532875061035,72.78827667236328,3,3,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
4060,4000000.0,1261.0,19.234638214111328,73.1611328125,2,2,2,Ready to Move,Resale,2,Unfurnished,2,Flat
4061,14500000.0,800.0,19.1954974,72.84289129999999,2,2,1,Ready to Move,Resale,1,Unfurnished,1,Flat
4062,15000000.0,620.0,19.1257992,72.8448476,2,2,0,0,Resale,0,Unfurnished,0,Flat
4063,16000000.0,1000.0,19.205001831054688,72.86927032470703,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4064,3400000.0,885.0,19.4053281,72.7882785,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4065,11000000.0,1800.0,19.39954,72.8604165,3,4,1,Ready to Move,Resale,1,Unfurnished,1,Flat
4066,18900000.0,1245.0,19.207013957875898,72.87943298291121,3,3,3,Ready to Move,Resale,3,0,3,Flat
4067,21000000.0,1500.0,19.240779876708984,72.84953308105469,3,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4068,19000000.0,1200.0,19.068050384521484,72.89604949951172,3,3,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4069,20000000.0,1000.0,19.1297376,72.8291555,2,2,0,Ready to Move,Resale,0,0,0,Flat
4070,16500000.0,1020.0,19.1184266,72.8958535,2,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Flat
4071,27500000.0,1495.0,19.2062083,72.87253100000001,3,2,1,Ready to Move,New Property,1,0,1,Flat
4072,15200000.0,700.0,19.186607,72.942094,2,2,0,Ready to Move,Resale,0,0,0,Flat
4073,13500000.0,870.0,19.1654181,72.9667254,2,2,0,Ready to Move,Resale,0,Unfurnished,0,Flat
4074,39000000.0,2815.0,19.152852,72.840615,4,4,3,Ready to Move,Resale,3,0,3,Flat
4075,34100000.0,1056.0,19.225278,72.843817,3,4,2,Ready to Move,Resale,2,0,2,Flat
4076,31000000.0,925.0,19.03731,72.87871,2,2,3,Ready to Move,New Property,3,0,3,Flat
4077,15000000.0,700.0,19.22793,72.83221999999999,2,2,0,Ready to Move,Resale,0,Semi-Furnished,0,Flat
4078,165000000.0,2526.0,19.108097,72.832259,4,5,2,Ready to Move,Resale,2,Unfurnished,2,Flat
